,Datetime,Text,retweets,likes
113,2020-07-12 11:40:41+00:00,"खुदा गवाह* है, कोई *सूर्यवंशम* बचाने नहीं आएगा,
अगर *कोरोना* की जंजीर तोड़नी है, तो इस रास्ते पर *मजबूर* बनकर *अकेले- अकेले* चलना है, ओके बॉय फिर मत कहना कि *मिस्टर नटवरलाल* ने बताया नहीं 
✍️😀
*Stay home*
*Stay safe*",0,1
114,2020-07-12 10:09:28+00:00,"@LIS_NAIROBI
@lisalumni
@lismombasa
@lightalumni
@lightacademyprimary
@lightacademymalindi
#kcpe
#results
#cambridge
#secondaryschool
#applynow
#opportunity
#school
#2020
#2021
#admissions 
#year 
#stayathome
#staysafe
#stayhomestaysafe
#Accesstosuccess
#LightGroupOfSchools https://t.co/s3cE1WbBFn",1,3
115,2020-07-12 09:39:39+00:00,#outfit @DesignaWEN 💙 🏠 designawenfurnishedapartments 🏡 #furnishedapartments 🏡 #staysafe #blessedsunday 🙏💙 @ Designa WEN Collections https://t.co/s39BUHGFxr,0,0
116,2020-07-12 09:29:19+00:00,"God First 

#staysafe 
#details 
#blueonblue 

D.001
PbjDesigns.... @ KEFRI Headquarters, Muguga https://t.co/Niy4BSbgJJ",0,1
117,2020-07-12 08:23:58+00:00,"It's Sunday Fun day☀️.... What better way to spend the day with family than to get the grill out and enjoy these Sticky BBQ Pork Belly Ribs.... 

#StaySafe #feedingthenation #bbq #ribs #porkbelly #sundayvibes #grilling https://t.co/Fz9tNDwRyD",1,4
118,2020-07-11 20:48:04+00:00,"Landscape art
#landscape 
#landscapeart #landscapeartist #cinema4d #c4drender #maxonc4d #3dartwork #cinema4dart #creative #creativelifehappylife #creativespace #staysafe https://t.co/U2PS1istHk",2,4
119,2020-07-11 18:49:58+00:00,"Checking insta stories and people are out on social gatherings, no masks 😷😷 and some are parents to young children 😭😭 I hope y’all stay safe and don’t catch the virus 🦠 Covid is real guys",0,1
120,2020-07-11 18:14:11+00:00,There’s a provost from All saints cathedral who also contracted Covid 19 and he’s shared his experience. Stay safe and wear masks,0,1
121,2020-07-11 14:00:13+00:00,"Today is the day.
@OpiyoJarumba is doing it live.
Tonight, its lit at the comfort of your room, #stay safe https://t.co/xKY3hDDH3I",1,16
122,2020-07-11 12:24:14+00:00,"🤩🤩🤩Cheers to our #happycustomers who drove off this week with the #toyotaaxio and #nissannote🥂🤩🚘.

Call us for awesome deals! #Jumbocars #jdkcars #jumbodeals #CustomerSatisfaction #thenewnormal #stayhome #staysafe… https://t.co/r4ro13248d",1,0
123,2020-07-11 12:08:06+00:00,20% of sample size!! Not looking good guys. Let’s stay safe. 😳😱 https://t.co/uoSLYaoSP1,0,1
124,2020-07-11 10:23:30+00:00,"@thenairobihosp is open daily, view their opening times and call them for questions and appointments!

Opening times: 
Mon-Sun 7am to 4pm 

Contact: 0700334334 / 0702433433 #SouthfieldMall #StaySafe #TheNairobiHospital #NairobiHospital https://t.co/MYEwezp0ae",2,2
125,2020-07-11 09:58:44+00:00,"@LIS_NAIROBI
@lisalumni
@lismombasa
@lightalumni
@lightacademyprimary
@lightacademymalindi
#kcpe
#results
#cambridge
#secondaryschool
#applynow
#opportunity
#school
#2020
#2021
#admissions  
#stayathome
#staysafe
#stayhomestaysafe
#Accesstosuccess
#LightGroupOfSchools https://t.co/iVtV2V8Lm1",0,2
126,2020-07-11 09:56:52+00:00,We unlock the lockdown stay safe my beautiful people @ BABY BLAQ https://t.co/5P9A5uNU5k,0,1
127,2020-07-11 07:14:39+00:00,Soaps have become an integral part of keeping us safe from Corona. Cleaning our hands regularly and surfaces at home &amp; work place is an important part of our health well being. Order a package of 6 widely used detergents in 1 litre bottles at Ksh 1500. Call 0723100100 #StaySafe https://t.co/Z2RGXYeoPu,0,1
128,2020-07-11 07:02:55+00:00,"Those who made memes 🎥 and joked about ⤵️

“Do you know somebody who has Corona?”

#COVID19 is REAL 

It’s all fun and games until Corona Virus hits closer 🏘

#ItCouldBeYou 
Stay Safe 
😷
🚰🧼👏💦
👤↔️👤 https://t.co/zh7vBAtI1Q",7,8
129,2020-07-11 06:06:15+00:00,"Have you visited our Direct sales counter in Kahawa West.? .. We have amazing offers for you...
#feedingthenation #StaySafe #weekendvibes https://t.co/A9a50TmiUO",4,4
130,2020-07-11 04:43:51+00:00,"Mashallah!
May this day bring you prosperity and happiness 🙂

#wearecomputech #imamat #mashallah #mubarak #staysafe #stayhome #2020VISION https://t.co/3kQ4KwYf4x",1,1
131,2020-07-11 04:34:38+00:00,"I only date for sex coz am straight, 
If I want happiness i will drink alcohol😂😂😂✌✌
Good morning loves
And Happy Sabbath 
Stay safe n be blessed 🙏",12,189
132,2020-07-10 22:54:01+00:00,Stay safe. Stay clean. https://t.co/YeHdTzHphl,0,0
133,2020-07-10 18:27:55+00:00,"@RobinakAbuga Haha🙏🏿

Do stay safe Mami",0,1
134,2020-07-10 18:24:08+00:00,"To stay safe and healthy during this global pandemic, remember to #STAYHOME as much as you can, #WASHHANDS regularly with soap and water,  #WEARAMASK when physical distancing is not possible, and practice #SOCIALDISTANCING .
#covid19 #staysafe #stayhealthy #alonetogether https://t.co/DG3MvmIdHN",0,1
135,2020-07-10 15:41:30+00:00,"Weekend Bags in stock 
Call/Whatsapp 0702279452 to order

Shop at: https://t.co/MnAqHp1FWX for more 
Find us at Sasa Mall, Ground  Floor, G26

We Deliver Countrywide

#StaySafe
#designerbags 
#fashion 
#mtumba @ Bags Centre-… https://t.co/TCoWX5MtWC",0,0
136,2020-07-10 14:05:35+00:00,@kbcenglish TGIF.Good afternoon @geoffmungai.Thank goodness the week is finally over.tuned to #SundownerKBC in Ruaka.Wishing all #SundownerKBC fans a wonderful listening and a great weekend ahead.#StaySafe everyone 🙏🏿❤🎶🎵🎼,1,2
137,2020-07-10 13:14:35+00:00,"@I_am_Gathoni Poleni sana. Also recently lost a former colleague &amp; personally know 2 other folks who have it. It’s real, everyone ought to stay safe out there.",3,19
138,2020-07-10 13:02:31+00:00,"Kamata Pork Belly Ribs this weekend and enjoy a 50% off discount!!

#STAYSAFE#FEEDINGTHENATION#weekend #saturdayvibes #sundayvibes #ribs https://t.co/WR6N2Kv9Wk",4,8
139,2020-07-10 12:24:25+00:00,The first event I participated in during these Corona Virus times.. LC Waikiki’s Branch opening yesterday... #COVID__19 #africa #kenya #corona #turkey #istanbul #nairobi #LCWaikiki #staysafe https://t.co/swQ5sRXBob,0,4
140,2020-07-10 11:26:52+00:00,"Yesterday we were privileged to get a visit from one of the Ananda Marga Academy &amp; Mission officials who apart from committing their service to provide education for disadvantaged Children, also provide relief and support to disadvantaged communities.#StaySafe &amp; #staypositive https://t.co/PBOujR2cxq",0,0
141,2020-07-10 09:03:13+00:00,"We are still helping you re unite with your loved ones. 

#repatriationflight #kenyaairways #emirates #travel #staysafe #stayhealthy https://t.co/es1uHwintg",0,2
142,2020-07-10 08:18:41+00:00,"Always stocked with a new collection! Shop in-store or online! @timelessgifts0 perfect for gifts to buy for yourself and your loved ones!⭐️⭐️⭐️

Opening times: Mon-Sun 10:30am to 7:30pm 
Contact: 0719391035 #Southfieldmall #StaySafe #shoponline #TimelessGifts #FridayFeeling https://t.co/LSzmfbJ28N",0,0
143,2020-07-10 07:26:17+00:00,#COVID19 #coronavirus #staysafe #staysoberstaysafe #stayhome #tiktokdown #zamalek_century_club #AVLMUN #Goyaway #مبتز_المراهقات_في_مواقع #مرسول_مين_مثله #آلوآتـساب https://t.co/DOYsAyLG01,0,0
144,2020-07-10 06:13:56+00:00,"Things are normalizing, not because it’s safe but because people have to feed and fend for themselves.

Wear your masks PROPERLY
Wash your hands REGULARLY 
PRACTICE Social Distancing
Avoid CROWDS.

STAY SAFE. Your family needs you!

Lovely weekend y’all!",6,17
145,2020-07-10 05:34:03+00:00,Stay Safe people #Covid_19 is real https://t.co/rvxQ9radNG,1,0
146,2020-07-10 05:28:25+00:00,@KenyaAirports 2days ago I asked you about random testing of staff at your facilities because they interact with many people and can infect each other and or passengers. You never responded. Now you have the courage to tell us #staysafe #WeAreInThisTogether .,2,2
147,2020-07-10 05:10:29+00:00,"Change I as good as rest.
He who does not change his mind is a fool.
I don't fall for the later thus the need for change. I thank God for seeing me through my new incarnation.
#staysafe #sanitize @ Park Suits https://t.co/mWS9PI69h1",0,0
148,2020-07-10 03:59:03+00:00,"447 NEW CORONA CASES!!. Hiyo najua imepita marks yako ya KCPE.

Stay safe and sanitize @ Junction, kayole https://t.co/Pa1SKsV0ig",0,0
149,2020-07-10 03:34:36+00:00,"Just sharing ...#one love #ilhanmn #blackandwhite #noir #staysafe #hope
Exclusive gift idea!!! 🎁
Get personalized portraits 🎨... Various sizes A1,A2,A3...For Order placement, pricing and delivery Call &gt; WhatsApp… https://t.co/uN0Rjhv7FH",0,1
150,2020-07-10 03:26:25+00:00,@Zephani50798521 @kbcenglish @juliawanjiku @NFlo2020 @NorahKawira @HildaMartha5 @ItsNduta @marymarie @EstherIkiao @MarkMakauh @ReginaThiongo Good morning @Zephani50798521.thank goodness the week is finally wrapping up.thanks for the shout outs.wishing you a great day to the start of the weekend.#StaySafe with your loved ones❤🌞☀🌧🌈,3,3
151,2020-07-10 02:38:18+00:00,"As @BillNye says, wear a mask 😷, stay safe
https://t.co/FjyXALHG7N",1,1
152,2020-07-09 14:58:22+00:00,"For all the sandwich lovers get yourself Farmer's Choice Ham and Bacon for this easy to make afternoon snack...

Food for a better mood... 😉😉
#StaySafe #feedingthenation #sandwitch #ham #bacon #snacks https://t.co/PY9cq2Dq7F",3,5
153,2020-07-09 12:28:22+00:00,"Chilling in our gardens/balconies taking selfies! Haha why not get a couple of cool sunglasses from Jaff's Eyecare for your Facebook page! 

Opening times: Tues-Sat 10am to 4pm &amp; Sun 10:30 to 1:30pm. Closed on Mon. 

Contact: 0733707394 / 0720416002 #Southfieldmall #StaySafe https://t.co/k1reuM5L0Y",1,1
154,2020-07-09 11:55:56+00:00,"@SVieliza @VioletKarani2 @EmmahMugada @NixonMugadaMis2 @Charlie_Popeye @cavin7596381771 @kanai_bonface @LugaliaHesbon @Alumasajackson1 @AllanPozah #BreakingNews 

Avandu vandi 447 vakonyoreka nivirusi vya #coronavirus mukenya 

#staysafe",5,7
155,2020-07-09 11:54:47+00:00,"#BreakingNews 

Avandu vandi 447 vakonyoreka nivirusi vya #coronavirus mukenya 

#StaySafe 
@vincentateya @SVieliza @hkamariki254 @MOH_Kenya",2,3
156,2020-07-09 11:40:49+00:00,"My upstairs neighbour lost his brother to Covid.
Passed on Saturday night, burial was on Tuesday. He was only 36.
My neighbour &amp; his family went for testing today..🤞
Don't say you don't know somebody who knows somebody. 
Take it from me, I know somebody.
Stay safe!",0,0
157,2020-07-09 10:50:33+00:00,"Chillies are an awesome source of vitamine C peeps. 
.
.
Stay safe, be well.. @ Nairobi, Kenya https://t.co/5psRgFp2x4",0,0
158,2020-07-09 08:56:56+00:00,"We heard you!All our medical centres are at your service for longer https://t.co/tg7ISJQf7D us on 0719073000/0732163000.
#Staysafe https://t.co/oInLArEAxG",0,0
159,2020-07-09 08:52:10+00:00,Rwanda Police’s comms team are not playing either! 😅👏🏾 #StaySafe https://t.co/wH0BdaS5lU,59,310
160,2020-07-09 08:37:10+00:00,"People are like Oreos😍. The good stuff is on the inside.🔥🔥
#staysafe https://t.co/bFUFmWm5rx",0,8
161,2020-07-09 07:31:32+00:00,Two of my friends tested positive yesterday and they’re now in isolation 😷😷 now I actually know it’s so real . Glad they’re doing well. Guys stay safe and use masks https://t.co/OtNgsTzQrr,1,1
162,2020-07-09 06:05:03+00:00,".......     God First     .....

#details 
#staysafe 
#wearmask 

📷@Mavingoe @ Nairobi https://t.co/mZtOnPNbTE",0,0
163,2020-07-09 05:52:13+00:00,"@dhe_partoh @kbcenglish @juliawanjiku @liznyams Good morning @dhe_partoh .happy throwback Thursday.enjoy #Breakfast2020 with @juliawanjiku on @kbcenglish.lets see each other in the afternoon on #SundownerKBC with @geoffmungai on @kbcenglish.until then,#StaySafe.🙏🏿💝🌹🌷🥀🌞🎼🎵🎶 https://t.co/IeXWXhyI4b",4,7
164,2020-07-08 18:17:51+00:00,These COVID thematic stories on @ntvkenya  make it so real 😭😭😭 stay safe guys.... Just watched a nurse and the hubby share their story and also our hospitals are not prepared😕😕 take care of yourself and those around you,4,15
165,2020-07-08 14:05:17+00:00,"Sick or Sick, Sick or Tired, Sick or Not, Corona or Not 😂😂..Till death do me Part.
#respellingthealphabets
#staysafe
#spokenwordpoetry
#poetry
#spokenword @ Quarantine https://t.co/CyS3cmNqC0",0,1
166,2020-07-08 12:21:12+00:00,"#outfit #maxidress 💅 @DesignaWEN 🏠 designawenfurnishedapartments 🏡 #staysafe #blessedwednesday 🙏💛 @ Kileleshwa, Nairobi Area, Kenya https://t.co/fwbf4HdVXX",0,0
167,2020-07-08 11:39:41+00:00,"📌PUBLIC NOTICE 📌

As we continue to adhere to @MoH_Kenya guidelines and strive to #KomeshaCorona 🦠 we urge all Kenyans to note the following ⤵️

@KEMRI_Wellcome @IDeAL_KEMRI_WT 

Stay Safe 🇰🇪 https://t.co/iPDRqpXYMf",41,42
168,2020-07-08 10:09:10+00:00,"To all our esteemed  friends  around the globe,
Eric on safari wishes you to stay safe, 
slowly life is coming to normal ...
Soon will be off the woods.
Image by Eric,
Lion cub hiding .
safari calling.
Check on us… https://t.co/roA983AH7D",0,1
169,2020-07-08 10:09:10+00:00,"Political gathering are HIGH RISK and as such all meetings should remain virtual...

#StaySafe @ Nairobi https://t.co/LEB4gB55hZ",0,0
170,2020-07-08 09:14:49+00:00,"#afterworkout #girlswhoworkout #avfitness 🤸‍♀️#fitgirls 🤸‍♀️#staysafe #blessedday 🙏💙 @ Lavington, Nairobi https://t.co/tCYmmGlYvJ",0,0
171,2020-07-08 08:30:36+00:00,"Wearing a face mask properly not only safeguards your life from Corona Virus infection, it also safeguards the lives of others. Stay safe, follow the WHO safety  guidelines and together we will flatten the curve 🙂 @WHO
 #WHO #wednesdaymorning #JamboKenya #COVID19 #motivational https://t.co/sMEnCiI3tT",0,0
172,2020-07-08 08:28:39+00:00,"Let's talk about pork!let's talk about delicious pork varieties😋
Let's talk about #theporkpit for the best of pork and chicken delicacies!
Dial a delivery and we will deliver to you!
0706110000
0758693222
0758693223
0110911920
#bestporkintown
#porkmanenos
#porkpitruaka
#staysafe https://t.co/EYfYGmKekY",1,3
173,2020-07-08 07:56:22+00:00,@moses_kaigi @Cowboy_Chacha @SirBucachi @evans_musingah @Julz_Juli @liznyams @NFlo2020 @MarkMakauh @KhainzaPaul @EstherIkiao @OwiyoOwak @MainaHaniel @mutiso_cyrus @dhe_partoh @Charles_K_Kenya @AludaMika @iampeterNgash @RChemutai @asunza @SamuelK62278195 @carolyn_nekesa @IrushSam2 @Nkiritu @kevingakio @MUTEMBEI1D @NorahSosi @EveKoi2 @IreneNjanja @IreneNjenga15 @LizAdams09 @CarowLangat @kibagodmann @BettyGiteya @NorahKawira @ReginaThiongo @s_manicah @masigajacque @AndareEsther @emmanuelnyende7 @collokorir @gitaueric @korir_edward @kipkemoipodolsk @EconomistKomen @OukoJames @kay_judie @KevinOtema Good Wednesday morning @moses_kaigi mike kilo.happy hump day to you and #SundownerKBC tweepies.#StaySafe.see you later in afternoon for #SundownerKBC with @CatherineNdonye on @kbcenglish,4,5
174,2020-07-08 07:54:44+00:00,@dhe_partoh @liznyams @Cowboy_Chacha @SirBucachi @evans_musingah @Julz_Juli @NFlo2020 @MarkMakauh @KhainzaPaul @EstherIkiao @OwiyoOwak @MainaHaniel @mutiso_cyrus @moses_kaigi @Charles_K_Kenya @AludaMika @iampeterNgash @RChemutai @asunza @SamuelK62278195 @carolyn_nekesa @IrushSam2 @Nkiritu @kevingakio @MUTEMBEI1D @NorahSosi @EveKoi2 @IreneNjanja @IreneNjenga15 @LizAdams09 @CarowLangat @kibagodmann @BettyGiteya @NorahKawira @ReginaThiongo @s_manicah @masigajacque @AndareEsther @emmanuelnyende7 @collokorir @gitaueric @korir_edward @kipkemoipodolsk @EconomistKomen @OukoJames @kay_judie @KevinOtema Good Wednesday morning @dhe_partoh .have a wonderful hump day.#StaySafe with your loved ones.see you later in the afternoon for #SundownerKBC with @CatherineNdonye on @kbcenglish,5,6
175,2020-07-08 07:34:31+00:00,@liznyams @SirBucachi @Cowboy_Chacha @evans_musingah @Julz_Juli @NFlo2020 @MarkMakauh @KhainzaPaul @EstherIkiao @OwiyoOwak @MainaHaniel @mutiso_cyrus @moses_kaigi @dhe_partoh @Charles_K_Kenya @AludaMika @iampeterNgash @RChemutai @asunza @SamuelK62278195 @carolyn_nekesa @IrushSam2 @Nkiritu @kevingakio @MUTEMBEI1D @NorahSosi @EveKoi2 @IreneNjanja @IreneNjenga15 @LizAdams09 @CarowLangat @kibagodmann @BettyGiteya @NorahKawira @ReginaThiongo @s_manicah @masigajacque @AndareEsther @emmanuelnyende7 @collokorir @gitaueric @korir_edward @kipkemoipodolsk @EconomistKomen @OukoJames @kay_judie @KevinOtema @CatherineNdonye @kbcenglish Good Wednesday morning @liznyams.Happy hump day to you and #SundownerKBC tweepies.#StaySafe with your loved ones 🙏🏿,5,7
176,2020-07-08 07:33:17+00:00,@SirBucachi @Cowboy_Chacha @evans_musingah @Julz_Juli @liznyams @NFlo2020 @MarkMakauh @KhainzaPaul @EstherIkiao @OwiyoOwak @MainaHaniel @mutiso_cyrus @moses_kaigi @dhe_partoh @Charles_K_Kenya @AludaMika @iampeterNgash @RChemutai @asunza @SamuelK62278195 @carolyn_nekesa @IrushSam2 @Nkiritu @kevingakio @MUTEMBEI1D @NorahSosi @EveKoi2 @IreneNjanja @IreneNjenga15 @LizAdams09 @CarowLangat @kibagodmann @BettyGiteya @NorahKawira @ReginaThiongo @s_manicah @masigajacque @AndareEsther @emmanuelnyende7 @collokorir @gitaueric @korir_edward @kipkemoipodolsk @EconomistKomen @OukoJames @kay_judie @KevinOtema @CatherineNdonye @kbcenglish Good Wednesday morning legend @SirBucachi.Wishing you and #SundownerKBC tweepies a happy hump day.#StaySafe with your loved ones.,4,4
